Case,Activity,Timestamp,label
11800377,publish;registration date publication;regular procedure without MER;send confirmation receipt,2014-10-24 07:01:19,form-based (orig=2014-10-24 07:01:20)
11800377,article 34  WABO applies;send confirmation receipt;start WABOprocedure,2014-10-24 07:01:24,form-based (orig=2014-10-24 07:01:25)
11800377,ask stakeholders views;by law;coordination of application,2014-11-24 08:00:11,form-based (orig=2014-11-24 08:00:12)
11800377,create subcases completeness;create subcases content;creating environmental permit decision;grounds for refusal;phase advice known,2014-11-24 08:00:14,form-based (orig=2014-11-24 08:00:15)
11800377,phase application receptive,2014-11-24 08:00:17,form-based (orig=2014-11-24 08:00:19)
11800377,procedure change,2014-11-24 08:00:20,
11800377,procedure change,2014-11-24 08:00:21,
11800377,request complete,2014-11-24 08:00:22,
11800377,send letter in progress,2014-11-24 08:00:23,
11800377,suspension ground applicable,2014-11-24 08:00:24,
11800377,decision date prior to decision,2014-11-25 08:00:25,
11800377,generating decision environmental permit;phase decision ready;set decision status,2014-11-25 08:00:26,form-based (orig=2014-12-02 08:00:49)
11800377,submit decision,2014-12-02 08:00:51,
11800377,phase decision taken,2014-12-04 08:00:12,
11800377,creating cover letter decision,2014-12-09 08:00:29,
11800377,enter senddate decision,2014-12-09 08:00:30,
11800377,enter senddate decision environmental permit,2014-12-09 08:00:31,
11800377,phase decision sent,2014-12-09 08:00:32,
11800377,record date of decision environmental permit,2014-12-09 08:00:33,
11800377,enter senddate decision environmental permit;register objection and appeal periods;set decision phase decision permitting decided;transcript decision environmental permit to stakeholders,2014-12-09 08:00:34,form-based (orig=2014-12-09 08:00:35)
11800377,start decision phase decision permitting sent,2014-12-10 08:00:45,
11903517,register submission date request,2014-10-30 08:01:09,
11903517,OLO messaging active,2014-11-03 08:00:56,
11903517,create procedure confirmation,2014-11-03 08:00:57,
11903517,create publication document;create subcases completeness;forward to the competent authority;phase application received;publish,2014-11-03 08:00:58,form-based (orig=2014-11-03 08:00:59)
11903517,registration date publication,2014-11-03 08:01:03,
11903517,regular procedure without MER,2014-11-03 08:01:04,
11903517,send confirmation receipt,2014-11-03 08:01:05,
11903517,send confirmation receipt,2014-11-03 08:01:06,
11903517,start WABOprocedure,2014-11-03 08:01:07,
11903517,article 34  WABO applies,2014-12-04 08:00:13,
11903517,ask stakeholders views,2014-12-04 08:00:14,
11903517,by law,2014-12-04 08:00:15,
11903517,completed subcases content,2014-12-04 08:00:16,
11903517,coordination of application,2014-12-04 08:00:17,
11903517,create subcases content,2014-12-04 08:00:18,
11903517,creating environmental permit decision;decision date prior to decision;generating decision environmental permit,2014-12-04 08:00:19,form-based (orig=2014-12-04 08:00:20)
11903517,grounds for refusal,2014-12-04 08:00:22,
11903517,phase advice known;phase application receptive;phase decision ready;procedure change;procedure change,2014-12-04 08:00:23,form-based (orig=2014-12-04 08:00:24)
11903517,request complete,2014-12-04 08:00:28,
11903517,send letter in progress,2014-12-04 08:00:29,
11903517,set decision status,2014-12-04 08:00:30,
11903517,submit decision,2014-12-04 08:00:31,
11903517,suspension ground applicable,2014-12-04 08:00:32,
11903517,treat subcases content,2014-12-04 08:00:33,
11903517,creating cover letter decision;enter date publication decision environmental permit;enter senddate decision,2014-12-12 08:00:01,form-based (orig=2014-12-12 08:00:02)
11903517,enter senddate decision environmental permit;phase decision sent;phase decision taken,2014-12-12 08:00:04,form-based (orig=2014-12-12 08:00:05)
11903517,enter senddate decision environmental permit;register objection and appeal periods;transcript decision environmental permit to stakeholders,2014-12-12 08:00:07,form-based (orig=2014-12-12 08:00:08)
11903517,record date of decision environmental permit;set decision phase decision permitting decided;set decision phase decision permitting published;start decision phase decision permitting sent,2014-12-16 08:00:10,form-based (orig=2014-12-16 08:00:11)
11907102,register submission date request,2014-10-27 08:00:37,
11907102,OLO messaging active,2014-11-03 08:01:08,
11907102,create procedure confirmation;create publication document;create subcases completeness,2014-11-03 08:01:09,form-based (orig=2014-11-03 08:01:10)
11907102,forward to the competent authority,2014-11-03 08:01:12,
11907102,phase application received,2014-11-03 08:01:13,
11907102,publish;registration date publication;regular procedure without MER,2014-11-03 08:01:14,form-based (orig=2014-11-03 08:01:15)
11907102,article 34  WABO applies;ask stakeholders views;send confirmation receipt;send confirmation receipt;start WABOprocedure,2014-11-03 08:01:15,form-based (orig=2014-11-03 08:01:17) ; form-based (orig=2014-11-03 08:01:15)
11907102,by law,2014-12-03 08:00:06,form-based (orig=2014-12-03 08:00:08)
11907102,coordination of application,2014-12-03 08:00:09,
11907102,create subcases content,2014-12-03 08:00:10,
11907102,creating environmental permit decision,2014-12-03 08:00:11,
11907102,decision date prior to decision,2014-12-03 08:00:12,
11907102,generating decision environmental permit,2014-12-03 08:00:13,
11907102,grounds for refusal,2014-12-03 08:00:14,
11907102,phase advice known;phase application receptive;phase decision ready,2014-12-03 08:00:15,form-based (orig=2014-12-03 08:00:16)
11907102,procedure change,2014-12-03 08:00:18,
11907102,procedure change;request complete;send letter in progress,2014-12-03 08:00:19,form-based (orig=2014-12-03 08:00:20)
11907102,creating cover letter decision;set decision status;submit decision;suspension ground applicable,2014-12-03 08:00:22,form-based (orig=2014-12-03 08:00:23)
11907102,enter senddate decision,2014-12-12 08:00:10,
11907102,enter senddate decision environmental permit,2014-12-12 08:00:11,
11907102,phase decision sent,2014-12-12 08:00:12,
11907102,phase decision taken,2014-12-12 08:00:13,
11907102,register objection and appeal periods,2014-12-12 08:00:14,
11907102,transcript decision environmental permit to stakeholders,2014-12-12 08:00:15,
11907102,enter senddate decision environmental permit,2014-12-16 08:00:14,
11907102,record date of decision environmental permit,2014-12-16 08:00:15,
11907102,set decision phase decision permitting decided,2014-12-16 08:00:16,
11907102,start decision phase decision permitting sent,2014-12-16 08:00:17,
11908759,OLO messaging active;create procedure confirmation;create publication document;forward to the competent authority;register submission date request,2014-10-31 08:00:04,form-based (orig=2014-11-03 08:01:20)
11908759,phase application received;publish;registration date publication,2014-11-03 08:01:24,form-based (orig=2014-11-03 08:01:25)
11908759,regular procedure without MER;send confirmation receipt,2014-11-03 08:01:26,form-based (orig=2014-11-03 08:01:27)
11908759,send confirmation receipt,2014-11-03 08:01:29,
11908759,start WABOprocedure,2014-11-03 08:01:30,
11908759,create letter requesting missing data,2014-11-24 08:00:25,
11908759,create subcases completeness,2014-11-24 08:00:26,
11908759,procedure change,2014-11-24 08:00:27,
11908759,request complete,2014-11-24 08:00:28,
11908759,enter receipt of additional data;enter senddate retrieve missing data;phase asked additional information;retrieve missing data;term for supplying missing data,2014-11-24 08:00:29,form-based (orig=2014-11-24 08:00:30)
11908759,phase additional information received,2014-11-27 08:00:09,
11908759,article 34  WABO applies;receive additional information;send confirmation receipt additional data,2014-11-27 08:00:10,form-based (orig=2014-11-27 08:00:11)
11908759,ask stakeholders views,2014-12-03 08:00:26,
11908759,by law;completed subcases content;coordination of application,2014-12-03 08:00:27,form-based (orig=2014-12-03 08:00:28)
11908759,create subcases content,2014-12-03 08:00:30,
11908759,creating environmental permit decision;decision date prior to decision;grounds for refusal;phase advice known;phase application receptive,2014-12-03 08:00:31,form-based (orig=2014-12-03 08:00:32)
11908759,procedure change,2014-12-03 08:00:36,
11908759,request complete,2014-12-03 08:00:37,
11908759,send letter in progress;set decision status;suspension ground applicable,2014-12-03 08:00:38,form-based (orig=2014-12-03 08:00:39)
11908759,treat subcases content,2014-12-03 08:00:41,
11908759,create publication document,2014-12-12 08:00:16,
11908759,creating cover letter decision;enter date publication decision environmental permit;enter senddate decision,2014-12-12 08:00:17,form-based (orig=2014-12-12 08:00:18)
11908759,enter senddate decision environmental permit;generating decision environmental permit;phase decision ready;phase decision sent;phase decision taken,2014-12-12 08:00:19,form-based (orig=2014-12-12 08:00:20)
11908759,register objection and appeal periods,2014-12-12 08:00:25,
11908759,submit decision,2014-12-12 08:00:26,
11908759,transcript decision environmental permit to stakeholders,2014-12-12 08:00:27,
11908759,enter senddate decision environmental permit;record date of decision environmental permit;set decision phase decision permitting decided,2014-12-16 08:00:18,form-based (orig=2014-12-16 08:00:19)
11908759,start decision phase decision permitting sent,2014-12-16 08:00:21,
11908759,set decision phase decision permitting published,2014-12-24 08:00:03,
11942572,register submission date request,2014-11-03 08:01:31,
11942572,OLO messaging active,2014-11-06 08:00:51,
11942572,create procedure confirmation,2014-11-06 08:00:52,
11942572,create publication document,2014-11-06 08:00:53,
11942572,forward to the competent authority,2014-11-06 08:00:54,
11942572,phase application received;publish;registration date publication;regular procedure without MER;send confirmation receipt;send confirmation receipt;start WABOprocedure,2014-11-06 08:00:55,form-based (orig=2014-11-06 08:00:56)
11942572,article 34  WABO applies,2014-12-04 08:00:34,
11942572,ask stakeholders views,2014-12-04 08:00:35,
11942572,by law,2014-12-04 08:00:36,
11942572,coordination of application,2014-12-04 08:00:37,
11942572,create subcases completeness,2014-12-04 08:00:38,
11942572,create subcases content;creating environmental permit decision;decision date prior to decision;grounds for refusal;phase advice known,2014-12-04 08:00:39,form-based (orig=2014-12-04 08:00:40)
11942572,phase application receptive,2014-12-04 08:00:44,
11942572,procedure change,2014-12-04 08:00:45,
11942572,procedure change,2014-12-04 08:00:46,
11942572,request complete,2014-12-04 08:00:47,
11942572,send letter in progress,2014-12-04 08:00:48,
11942572,create publication document;set decision status;suspension ground applicable,2014-12-04 08:00:49,form-based (orig=2014-12-04 08:00:50)
11942572,creating cover letter decision,2014-12-12 08:00:29,
11942572,enter date publication decision environmental permit,2014-12-12 08:00:30,
11942572,enter senddate decision,2014-12-12 08:00:31,
11942572,enter senddate decision environmental permit;generating decision environmental permit;phase decision ready;phase decision sent,2014-12-12 08:00:32,form-based (orig=2014-12-12 08:00:33)
11942572,phase decision taken;register objection and appeal periods;submit decision;transcript decision environmental permit to stakeholders,2014-12-12 08:00:36,form-based (orig=2014-12-12 08:00:37)
11942572,enter senddate decision environmental permit,2014-12-16 08:00:22,
11942572,record date of decision environmental permit;set decision phase decision permitting decided;start decision phase decision permitting sent,2014-12-16 08:00:23,form-based (orig=2014-12-16 08:00:24)
11942572,set decision phase decision permitting published,2014-12-24 08:00:04,
11984428,OLO messaging active;article 34  WABO applies;register submission date request,2014-11-11 08:00:31,form-based (orig=2014-11-12 08:00:09)
11984428,ask stakeholders views;by law;coordination of application,2014-11-12 08:00:11,form-based (orig=2014-11-12 08:00:12)
11984428,create procedure confirmation,2014-11-12 08:00:14,
11984428,create publication document,2014-11-12 08:00:15,
11984428,create subcases completeness,2014-11-12 08:00:16,
11984428,create subcases content,2014-11-12 08:00:17,
11984428,creating environmental permit decision,2014-11-12 08:00:18,
11984428,decision date prior to decision;forward to the competent authority;generating decision environmental permit,2014-11-12 08:00:19,form-based (orig=2014-11-12 08:00:20)
11984428,grounds for refusal;phase advice known,2014-11-12 08:00:21,form-based (orig=2014-11-12 08:00:22)
11984428,phase application received,2014-11-12 08:00:24,
11984428,phase application receptive,2014-11-12 08:00:25,
11984428,phase decision ready,2014-11-12 08:00:26,
11984428,procedure change,2014-11-12 08:00:27,
11984428,procedure change,2014-11-12 08:00:28,
11984428,publish;registration date publication;regular procedure without MER,2014-11-12 08:00:29,form-based (orig=2014-11-12 08:00:30)
11984428,request complete;send confirmation receipt;send letter in progress,2014-11-12 08:00:30,form-based (orig=2014-11-12 08:00:32)
11984428,set decision status,2014-11-12 08:00:35,
11984428,start WABOprocedure,2014-11-12 08:00:36,
11984428,subcases completeness completed;submit decision;suspension ground applicable,2014-11-12 08:00:37,form-based (orig=2014-11-12 08:00:38)
11984428,treat subcases completeness,2014-11-12 08:00:40,
11984428,creating cover letter decision,2014-11-13 08:00:13,
11984428,enter senddate decision environmental permit;phase decision taken;record date of decision environmental permit,2014-11-13 08:00:14,form-based (orig=2014-11-13 08:00:15)
11984428,register objection and appeal periods,2014-11-13 08:00:17,
11984428,set decision phase decision permitting decided,2014-11-13 08:00:18,
11984428,enter senddate decision environmental permit;objection lodged against decision;phase decision irrevocable;phase decision sent;start decision phase decision permitting sent,2014-11-13 08:00:19,form-based (orig=2015-01-20 08:00:01)
11984428,read publication date field,2015-01-20 08:00:03,form-based (orig=2015-01-20 08:00:05)
11984428,transcript decision environmental permit to stakeholders,2015-01-20 08:00:06,
12001876,OLO messaging active;create procedure confirmation;create publication document,2014-11-13 08:00:20,form-based (orig=2014-11-13 08:00:21)
12001876,create subcases completeness;forward to the competent authority;phase application received,2014-11-13 08:00:23,form-based (orig=2014-11-13 08:00:24)
12001876,publish,2014-11-13 08:00:26,
12001876,registration date publication,2014-11-13 08:00:27,
12001876,regular procedure without MER;send confirmation receipt;send confirmation receipt,2014-11-13 08:00:28,form-based (orig=2014-11-13 08:00:29)
12001876,start WABOprocedure,2014-11-13 08:00:31,
12001876,create letter requesting missing data,2014-11-18 08:01:28,
12001876,procedure change,2014-11-18 08:01:29,
12001876,request complete,2014-11-18 08:01:30,
12001876,enter senddate retrieve missing data;retrieve missing data;term for supplying missing data,2014-11-18 08:01:31,form-based (orig=2014-11-18 08:01:32)
12001876,phase asked additional information,2014-11-19 08:00:07,
12001876,decision date prior to decision,2015-01-08 08:00:01,
12001876,decision keep permanently suspended;keep permanently suspended;receive additional information;set decision status,2015-01-08 08:00:02,form-based (orig=2015-01-08 08:00:03)
12001876,copy decision permanent suspension to stakeholders;create cover letter permanent suspension;enter date decision permanent suspension,2015-01-13 08:00:32,form-based (orig=2015-01-13 08:00:33)
12001876,enter senddate decision permanent suspension,2015-01-13 08:00:35,
12001876,enter senddate decision permanent suspension,2015-01-13 08:00:36,
12001876,phase permanently suspended;start decision phase permanent suspension sent;start decision phase permanently suspended decided,2015-01-13 08:00:37,form-based (orig=2015-01-13 08:00:38)
12004820,register submission date request,2014-11-10 08:00:01,
12004820,OLO messaging active,2014-11-13 08:00:32,
12004820,create procedure confirmation;create publication document;forward to the competent authority,2014-11-13 08:00:33,form-based (orig=2014-11-13 08:00:34)
12004820,phase application received,2014-11-13 08:00:36,
12004820,publish;registration date publication;regular procedure without MER,2014-11-13 08:00:37,form-based (orig=2014-11-13 08:00:38)
12004820,send confirmation receipt,2014-11-13 08:00:40,
12004820,article 34  WABO applies;send confirmation receipt;start WABOprocedure,2014-11-13 08:00:41,form-based (orig=2014-11-13 08:00:42)
12004820,ask stakeholders views;by law;coordination of application,2014-12-04 08:00:52,form-based (orig=2014-12-04 08:00:53)
12004820,create subcases completeness;create subcases content;creating environmental permit decision,2014-12-04 08:00:53,form-based (orig=2014-12-04 08:00:55)
12004820,decision date prior to decision,2014-12-04 08:00:56,form-based (orig=2014-12-04 08:00:58)
12004820,grounds for refusal,2014-12-04 08:00:59,
12004820,phase advice known;phase application receptive;procedure change,2014-12-04 08:01:00,form-based (orig=2014-12-04 08:01:01)
12004820,procedure change;request complete;send letter in progress,2014-12-04 08:01:03,form-based (orig=2014-12-04 08:01:04)
12004820,create publication document;set decision status;suspension ground applicable,2014-12-04 08:01:06,form-based (orig=2014-12-04 08:01:07)
12004820,creating cover letter decision,2014-12-12 08:00:41,
12004820,enter date publication decision environmental permit;enter senddate decision;enter senddate decision environmental permit,2014-12-12 08:00:42,form-based (orig=2014-12-12 08:00:43)
12004820,generating decision environmental permit;phase decision ready;phase decision sent,2014-12-12 08:00:44,form-based (orig=2014-12-12 08:00:45)
12004820,phase decision taken;register objection and appeal periods,2014-12-12 08:00:47,form-based (orig=2014-12-12 08:00:48)
12004820,submit decision,2014-12-12 08:00:48,form-based (orig=2014-12-12 08:00:50)
12004820,transcript decision environmental permit to stakeholders,2014-12-12 08:00:51,
12004820,enter senddate decision environmental permit;record date of decision environmental permit;set decision phase decision permitting decided,2014-12-16 08:00:26,form-based (orig=2014-12-16 08:00:27)
12004820,start decision phase decision permitting sent,2014-12-16 08:00:29,
12004820,set decision phase decision permitting published,2014-12-24 08:00:05,
12009101,register submission date request,2014-11-11 08:00:32,
12009101,OLO messaging active,2014-11-13 08:00:43,
12009101,create procedure confirmation,2014-11-13 08:00:44,
12009101,create publication document;forward to the competent authority;phase application received,2014-11-13 08:00:45,form-based (orig=2014-11-13 08:00:46)
12009101,publish,2014-11-13 08:00:48,
12009101,registration date publication,2014-11-13 08:00:49,
12009101,regular procedure without MER,2014-11-13 08:00:50,
12009101,send confirmation receipt;send confirmation receipt;start WABOprocedure,2014-11-13 08:00:51,form-based (orig=2014-11-13 08:00:52)
12009101,create subcases completeness,2014-12-04 08:01:08,
12009101,phase application receptive,2014-12-04 08:01:09,
12009101,procedure change,2014-12-04 08:01:10,
12009101,article 34  WABO applies;ask stakeholders views;request complete,2014-12-04 08:01:11,form-based (orig=2014-12-18 08:00:32)
12009101,by law,2014-12-18 08:00:34,
12009101,coordination of application,2014-12-18 08:00:35,
12009101,create publication document,2014-12-18 08:00:36,
12009101,create subcases content,2014-12-18 08:00:37,
12009101,creating cover letter decision,2014-12-18 08:00:38,
12009101,creating environmental permit decision,2014-12-18 08:00:39,
12009101,decision date prior to decision;enter date publication decision environmental permit;enter senddate decision;enter senddate decision environmental permit;generating decision environmental permit;grounds for refusal;phase advice known;phase decision ready,2014-12-18 08:00:40,form-based (orig=2014-12-18 08:00:41)
12009101,phase decision sent,2014-12-18 08:00:46,form-based (orig=2014-12-18 08:00:48)
12009101,phase decision taken,2014-12-18 08:00:49,
12009101,procedure change,2014-12-18 08:00:50,
12009101,register objection and appeal periods;send letter in progress;set decision phase decision permitting decided,2014-12-18 08:00:51,form-based (orig=2014-12-18 08:00:52)
12009101,set decision status;start decision phase decision permitting sent;submit decision;suspension ground applicable,2014-12-18 08:00:53,form-based (orig=2014-12-18 08:00:54)
12009101,transcript decision environmental permit to stakeholders,2014-12-18 08:00:56,form-based (orig=2014-12-18 08:00:58)
12009101,set decision phase decision permitting published,2014-12-31 08:00:02,
12026796,register submission date request,2014-11-13 08:00:54,
12026796,OLO messaging active,2014-11-17 08:00:10,
12026796,create procedure confirmation,2014-11-17 08:00:11,
12026796,create publication document,2014-11-17 08:00:12,
12026796,forward to the competent authority;phase application received;publish,2014-11-17 08:00:13,form-based (orig=2014-11-17 08:00:14)
12026796,registration date publication,2014-11-17 08:00:16,
12026796,regular procedure without MER,2014-11-17 08:00:17,
12026796,send confirmation receipt;send confirmation receipt;start WABOprocedure,2014-11-17 08:00:18,form-based (orig=2014-11-17 08:00:19)
12026796,article 34  WABO applies;ask stakeholders views,2014-11-17 08:00:20,form-based (orig=2014-12-04 08:01:12)
12026796,by law,2014-12-04 08:01:14,
12026796,coordination of application;create subcases completeness;create subcases content,2014-12-04 08:01:15,form-based (orig=2014-12-04 08:01:16)
12026796,creating environmental permit decision,2014-12-04 08:01:18,
12026796,decision date prior to decision;generating decision environmental permit;grounds for refusal,2014-12-04 08:01:19,form-based (orig=2014-12-04 08:01:20)
12026796,phase advice known,2014-12-04 08:01:22,
12026796,phase application receptive,2014-12-04 08:01:23,
12026796,phase decision ready,2014-12-04 08:01:24,
12026796,procedure change,2014-12-04 08:01:25,
12026796,procedure change;request complete;send letter in progress,2014-12-04 08:01:26,form-based (orig=2014-12-04 08:01:27)
12026796,set decision status,2014-12-04 08:01:29,
12026796,submit decision,2014-12-04 08:01:30,
12026796,suspension ground applicable,2014-12-04 08:01:31,
12026796,create publication document,2014-12-16 08:00:30,
12026796,creating cover letter decision,2014-12-16 08:00:31,
12026796,enter date publication decision environmental permit,2014-12-16 08:00:32,
12026796,enter senddate decision,2014-12-16 08:00:33,
12026796,enter senddate decision environmental permit,2014-12-16 08:00:34,
12026796,phase decision sent;phase decision taken;record date of decision environmental permit,2014-12-16 08:00:35,form-based (orig=2014-12-16 08:00:36)
12026796,register objection and appeal periods,2014-12-16 08:00:38,
12026796,set decision phase decision permitting decided,2014-12-16 08:00:39,
12026796,start decision phase decision permitting sent,2014-12-16 08:00:40,
12026796,transcript decision environmental permit to stakeholders,2014-12-16 08:00:41,
12026796,set decision phase decision permitting published,2014-12-24 08:00:06,
12034946,OLO messaging active,2014-11-17 08:00:21,
12034946,create procedure confirmation,2014-11-17 08:00:22,
12034946,create publication document,2014-11-17 08:00:23,
12034946,forward to the competent authority,2014-11-17 08:00:24,
12034946,phase application received,2014-11-17 08:00:25,
12034946,publish,2014-11-17 08:00:26,
12034946,register submission date request,2014-11-17 08:00:27,
12034946,registration date publication;regular procedure without MER;send confirmation receipt,2014-11-17 08:00:28,form-based (orig=2014-11-17 08:00:29)
12034946,send confirmation receipt,2014-11-17 08:00:31,
12034946,start WABOprocedure,2014-11-17 08:00:32,
12034946,article 34  WABO applies,2014-12-03 08:00:42,
12034946,completed subcases content,2014-12-03 08:00:43,
12034946,create letter requesting updated plan,2014-12-03 08:00:44,
12034946,create subcases completeness,2014-12-03 08:00:45,
12034946,create subcases content,2014-12-03 08:00:46,
12034946,grounds for refusal,2014-12-03 08:00:47,
12034946,phase advice known,2014-12-03 08:00:48,
12034946,phase application receptive;procedure change;procedure change;request complete;request updated plan,2014-12-03 08:00:49,form-based (orig=2014-12-03 08:00:50)
12034946,send letter in progress,2014-12-03 08:00:54,
12034946,subcases completeness completed;term for submitting updated plan;treat subcases completeness,2014-12-03 08:00:55,form-based (orig=2014-12-03 08:00:56)
12034946,treat subcases content,2014-12-03 08:00:58,
12034946,updated plan after review,2014-12-03 08:00:59,
12034946,phase updated plan requested,2014-12-04 08:01:32,
12034946,phase updated plan received,2015-01-07 08:00:15,
12034946,ask stakeholders views;send confirmation receipt;updated plan received,2015-01-07 08:00:16,form-based (orig=2015-01-07 08:00:17)
12034946,by law;coordination of application;create subcases content;creating environmental permit decision;decision date prior to decision,2015-01-19 08:00:02,form-based (orig=2015-01-19 08:00:03)
12034946,generating decision environmental permit,2015-01-19 08:00:07,
12034946,grounds for refusal,2015-01-19 08:00:08,
12034946,phase advice known,2015-01-19 08:00:09,
12034946,phase decision ready;procedure change;set decision status,2015-01-19 08:00:10,form-based (orig=2015-01-19 08:00:11)
12034946,create publication document;submit decision;suspension ground applicable,2015-01-19 08:00:13,form-based (orig=2015-01-19 08:00:14)
12034946,creating cover letter decision,2015-01-20 08:00:08,
12034946,enter date publication decision environmental permit,2015-01-20 08:00:09,
12034946,enter senddate decision,2015-01-20 08:00:10,
12034946,enter senddate decision environmental permit,2015-01-20 08:00:11,
12034946,phase decision sent,2015-01-20 08:00:12,
12034946,phase decision taken,2015-01-20 08:00:13,
12034946,record date of decision environmental permit;register objection and appeal periods;set decision phase decision permitting decided;start decision phase decision permitting sent;transcript decision environmental permit to stakeholders,2015-01-20 08:00:14,form-based (orig=2015-01-20 08:00:15)
12034946,set decision phase decision permitting published,2015-01-28 08:00:16,
12088688,register submission date request,2014-11-18 08:01:33,
12088688,MER required;OLO messaging active;activities regular procedure,2014-11-20 08:01:10,form-based (orig=2014-11-20 08:01:11)
12088688,create procedure confirmation;create publication document;forward to the competent authority;phase application received;phased application;publish;read field phased application,2014-11-20 08:01:13,form-based (orig=2014-11-20 08:01:14)
12088688,registration date publication;regular procedure without MER;send confirmation receipt;send confirmation receipt;start WABOprocedure,2014-11-20 08:01:20,form-based (orig=2014-11-20 08:01:21)
12093942,register submission date request,2014-11-19 08:00:08,
12093942,OLO messaging active,2014-11-20 08:01:25,
12093942,create procedure confirmation,2014-11-20 08:01:26,
12093942,create publication document,2014-11-20 08:01:27,
12093942,forward to the competent authority,2014-11-20 08:01:28,
12093942,phase application received,2014-11-20 08:01:29,
12093942,publish,2014-11-20 08:01:30,
12093942,registration date publication,2014-11-20 08:01:31,
12093942,regular procedure without MER,2014-11-20 08:01:32,
12093942,send confirmation receipt,2014-11-20 08:01:33,
12093942,send confirmation receipt,2014-11-20 08:01:34,
12093942,create subcases completeness;phase application receptive;start WABOprocedure,2014-11-20 08:01:35,form-based (orig=2014-12-15 08:00:18)
12093942,procedure change,2014-12-15 08:00:20,
12093942,request complete,2014-12-15 08:00:21,
12093942,article 34  WABO applies;ask stakeholders views;send letter in progress,2014-12-15 08:00:22,form-based (orig=2015-01-06 08:00:53)
12093942,by law,2015-01-06 08:00:55,
12093942,coordination of application;create subcases content;creating environmental permit decision,2015-01-06 08:00:56,form-based (orig=2015-01-06 08:00:57)
12093942,decision date prior to decision;generating decision environmental permit;grounds for refusal,2015-01-06 08:00:59,form-based (orig=2015-01-06 08:01:00)
12093942,phase advice known,2015-01-06 08:01:00,form-based (orig=2015-01-06 08:01:02)
12093942,phase decision ready;procedure change;set decision status,2015-01-06 08:01:03,form-based (orig=2015-01-06 08:01:04)
12093942,create publication document;submit decision;suspension ground applicable,2015-01-06 08:01:04,form-based (orig=2015-01-06 08:01:06) ; form-based (orig=2015-01-06 08:01:04)
12093942,creating cover letter decision,2015-01-06 08:01:07,form-based (orig=2015-01-13 08:00:41)
12093942,enter date publication decision environmental permit,2015-01-13 08:00:42,
12093942,enter senddate decision;enter senddate decision environmental permit;phase decision sent,2015-01-13 08:00:43,form-based (orig=2015-01-13 08:00:44)
12093942,phase decision taken,2015-01-13 08:00:44,form-based (orig=2015-01-13 08:00:46)
12093942,record date of decision environmental permit,2015-01-13 08:00:47,
12093942,register objection and appeal periods,2015-01-13 08:00:48,
12093942,set decision phase decision permitting decided;start decision phase decision permitting sent;transcript decision environmental permit to stakeholders,2015-01-13 08:00:49,form-based (orig=2015-01-13 08:00:50)
12093942,set decision phase decision permitting published,2015-01-21 08:00:01,
12095288,register submission date request,2014-11-18 08:01:34,
12095288,OLO messaging active;create procedure confirmation;create publication document,2014-11-20 08:01:36,form-based (orig=2014-11-20 08:01:37)
12095288,forward to the competent authority,2014-11-20 08:01:39,
12095288,phase application received,2014-11-20 08:01:40,
12095288,publish,2014-11-20 08:01:41,
12095288,registration date publication;regular procedure without MER;send confirmation receipt,2014-11-20 08:01:42,form-based (orig=2014-11-20 08:01:43)
12095288,send confirmation receipt,2014-11-20 08:01:43,form-based (orig=2014-11-20 08:01:45)
12095288,start WABOprocedure,2014-11-20 08:01:46,
12095288,create subcases completeness,2014-12-23 08:00:01,
12095288,procedure change,2014-12-23 08:00:02,
12095288,request complete,2014-12-23 08:00:03,
12095288,retrieve missing data,2014-12-23 08:00:04,
12095288,enter receipt of additional data;phase asked additional information;term for supplying missing data,2014-12-23 08:00:05,form-based (orig=2015-02-05 08:00:02)
12095288,receive additional information,2015-02-17 08:00:02,
12095288,send confirmation receipt additional data,2015-02-17 08:00:03,
12095533,register submission date request,2014-11-18 08:01:35,
12095533,OLO messaging active,2014-11-20 08:01:47,
12095533,create procedure confirmation,2014-11-20 08:01:48,
12095533,create publication document,2014-11-20 08:01:49,
12095533,forward to the competent authority,2014-11-20 08:01:50,
12095533,phase application received,2014-11-20 08:01:51,
12095533,publish,2014-11-20 08:01:52,
12095533,registration date publication;regular procedure without MER;send confirmation receipt,2014-11-20 08:01:53,form-based (orig=2014-11-20 08:01:54)
12095533,send confirmation receipt;start WABOprocedure,2014-11-20 08:01:55,form-based (orig=2014-11-20 08:01:56)
12095533,enter senddate acknowledgement,2014-11-21 08:00:01,
12097890,register submission date request,2014-11-18 08:01:36,
12097890,OLO messaging active,2014-11-20 08:01:58,
12097890,create procedure confirmation;create publication document;forward to the competent authority,2014-11-20 08:01:59,form-based (orig=2014-11-20 08:02:00)
12097890,phase application received;publish;registration date publication,2014-11-20 08:02:02,form-based (orig=2014-11-20 08:02:03)
12097890,regular procedure without MER,2014-11-20 08:02:05,
12097890,ask stakeholders views;by law;send confirmation receipt;start WABOprocedure,2014-11-20 08:02:06,form-based (orig=2014-11-20 08:02:07)
12097890,coordination of application,2014-12-05 08:00:01,form-based (orig=2014-12-05 08:00:03)
12097890,create subcases completeness;create subcases content;creating cover letter decision,2014-12-05 08:00:04,form-based (orig=2014-12-05 08:00:05)
12097890,creating environmental permit decision;decision date prior to decision;generating decision environmental permit,2014-12-05 08:00:05,form-based (orig=2014-12-05 08:00:07) ; form-based (orig=2014-12-05 08:00:05)
