Case,Timestamp,Activity,Activity_fixed,label
643,2023-11-06 17:18:57.845,info received,Info received,
643,2023-11-06 17:19:07.845,Check for completeness,check for completeness,
643,2023-11-06 17:25:31.064,Perform checks,perform checks,
643,2023-11-06 17:35:48.357,Make decision,Make decisio,
643,2023-11-06 18:01:21.508,notify reject,botify reject,
643,2023-11-06 18:02:23.109,time out,Time out,
643,2023-11-06 18:02:33.109,EVENT 13 END,eVENT 13 END,
644,2023-11-06 20:12:34.892,Check for completeness,check for completeness,
644,2023-11-06 20:12:34.892,New online application received,new online application received,
644,2023-11-06 20:31:07.811,Perform checks,perform checks,
644,2023-11-06 20:48:54.689,Make decision,Make decisio,
644,2023-11-06 20:49:56.866,Notify accept,notify accept,
644,2023-11-06 20:53:46.717,Deliver card,deliver card,
644,2023-11-06 21:03:53.540,EVENT 13 END,eVENT 13 END,
645,2023-11-07 02:28:47.459,Check for completeness,check for completeness,
645,2023-11-07 02:28:47.459,New online application received,new online application received,
645,2023-11-07 02:33:27.794,Request info,request info,
645,2023-11-07 02:42:54.509,info received,Info received,
645,2023-11-07 02:43:04.509,Check for completeness,check for completeness,
645,2023-11-07 03:11:46.345,Perform checks,perform checks,
645,2023-11-07 03:20:43.348,Make decision,Make decisio,
645,2023-11-07 03:25:31.456,notify reject,botify reject,
645,2023-11-07 03:26:19.750,time out,Time out,
645,2023-11-07 03:26:29.750,EVENT 13 END,eVENT 13 END,
647,2023-11-07 04:52:44.944,Check for completeness,check for completeness,
647,2023-11-07 04:52:44.944,New online application received,new online application received,
647,2023-11-07 05:03:45.998,Request info,request info,
647,2023-11-07 05:04:46.741,info received,Info received,
647,2023-11-07 05:04:56.741,Check for completeness,check for completeness,
647,2023-11-07 05:06:37.657,Perform checks,perform checks,
647,2023-11-07 05:11:05.868,Make decision,Make decisio,
647,2023-11-07 05:28:57.268,Notify accept,notify accept,
647,2023-11-07 05:30:06.771,Deliver card,deliver card,
647,2023-11-07 05:55:50.367,EVENT 13 END,eVENT 13 END,
651,2023-11-07 07:09:32.462,Check for completeness,check for completeness,
651,2023-11-07 07:09:32.462,New online application received,new online application received,
651,2023-11-07 07:17:18.075,Perform checks,perform checks,
651,2023-11-07 07:28:28.252,Make decision,Make decisio,
651,2023-11-07 07:35:17.797,notify reject,botify reject,
651,2023-11-07 07:37:31.883,time out,Time out,
651,2023-11-07 07:37:41.883,EVENT 13 END,eVENT 13 END,
652,2023-11-07 07:28:17.214,Check for completeness,check for completeness,
652,2023-11-07 07:28:17.214,New online application received,new online application received,
652,2023-11-07 07:31:22.305,Request info,request info,
652,2023-11-07 07:52:02.640,info received,Info received,
652,2023-11-07 07:52:12.640,Check for completeness,check for completeness,
652,2023-11-07 08:02:49.706,Perform checks,perform checks,
652,2023-11-07 08:14:21.852,Make decision,Make decisio,
652,2023-11-07 08:27:11.086,notify reject,botify reject,
652,2023-11-07 08:32:44.709,review request received,rview request received,
652,2023-11-07 08:32:54.709,Check for completeness,check for completeness,
652,2023-11-07 08:33:40.300,Perform checks,perform checks,
652,2023-11-07 08:38:31.847,Make decision,Make decisio,
652,2023-11-07 09:28:54.124,notify reject,botify reject,
652,2023-11-07 09:30:56.882,review request received,rview request received,
652,2023-11-07 09:31:06.882,Check for completeness,check for completeness,
652,2023-11-07 09:48:34.560,Perform checks,perform checks,
652,2023-11-07 10:08:50.137,Make decision,Make decisio,
652,2023-11-07 10:19:27.624,Notify accept,notify accept,
652,2023-11-07 10:20:44.074,Deliver card,deliver card,
652,2023-11-07 10:27:01.886,EVENT 13 END,eVENT 13 END,
653,2023-11-07 09:47:34.521,Check for completeness,check for completeness,
653,2023-11-07 09:47:34.521,New online application received,new online application received,
653,2023-11-07 09:49:02.449,Perform checks,perform checks,
653,2023-11-07 09:58:05.898,Make decision,Make decisio,
653,2023-11-07 10:04:49.227,notify reject,botify reject,
653,2023-11-07 10:08:02.946,review request received,rview request received,
653,2023-11-07 10:08:12.946,Check for completeness,check for completeness,
653,2023-11-07 10:15:00.539,Request info,request info,
653,2023-11-07 10:26:55.085,info received,Info received,
653,2023-11-07 10:27:05.085,Check for completeness,check for completeness,
653,2023-11-07 10:39:35.091,Perform checks,perform checks,
653,2023-11-07 10:50:19.563,Make decision,Make decisio,
653,2023-11-07 11:26:22.471,Notify accept,notify accept,
653,2023-11-07 11:28:30.271,Deliver card,deliver card,
653,2023-11-07 12:11:54.220,EVENT 13 END,eVENT 13 END,
654,2023-11-07 10:00:00.777,Check for completeness,check for completeness,
654,2023-11-07 10:00:00.777,New online application received,new online application received,
654,2023-11-07 10:08:04.770,Perform checks,perform checks,
654,2023-11-07 10:13:09.134,Make decision,Make decisio,
654,2023-11-07 10:22:38.851,notify reject,botify reject,
654,2023-11-07 10:33:05.086,time out,Time out,
654,2023-11-07 10:33:15.086,EVENT 13 END,eVENT 13 END,
655,2023-11-07 10:47:37.779,Check for completeness,check for completeness,
655,2023-11-07 10:47:37.779,New online application received,new online application received,
655,2023-11-07 10:54:28.956,Perform checks,perform checks,
655,2023-11-07 10:55:10.200,Make decision,Make decisio,
655,2023-11-07 11:03:58.905,notify reject,botify reject,
655,2023-11-07 11:21:54.816,time out,Time out,
655,2023-11-07 11:22:04.816,EVENT 13 END,eVENT 13 END,
656,2023-11-07 12:15:10.243,Check for completeness,check for completeness,
656,2023-11-07 12:15:10.243,New online application received,new online application received,
656,2023-11-07 12:17:28.596,Perform checks,perform checks,
656,2023-11-07 12:39:30.990,Make decision,Make decisio,
656,2023-11-07 12:40:52.555,Notify accept,notify accept,
656,2023-11-07 12:41:13.340,Deliver card,deliver card,
656,2023-11-07 12:45:40.388,EVENT 13 END,eVENT 13 END,
657,2023-11-07 13:31:08.208,Check for completeness,check for completeness,
657,2023-11-07 13:31:08.208,New online application received,new online application received,
657,2023-11-07 13:52:43.061,Request info,request info,
657,2023-11-07 14:01:21.132,info received,Info received,
657,2023-11-07 14:01:31.132,Check for completeness,check for completeness,
657,2023-11-07 14:03:29.379,Perform checks,perform checks,
657,2023-11-07 14:11:23.708,Make decision,Make decisio,
657,2023-11-07 14:31:05.516,notify reject,botify reject,
657,2023-11-07 14:57:10.234,review request received,rview request received,
657,2023-11-07 14:57:20.234,Check for completeness,check for completeness,
657,2023-11-07 15:03:47.449,Perform checks,perform checks,
657,2023-11-07 15:34:15.813,Make decision,Make decisio,
657,2023-11-07 15:44:08.233,notify reject,botify reject,
657,2023-11-07 15:47:50.145,time out,Time out,
657,2023-11-07 15:48:00.145,EVENT 13 END,eVENT 13 END,
658,2023-11-07 14:07:55.623,Check for completeness,check for completeness,
658,2023-11-07 14:07:55.623,New online application received,new online application received,
658,2023-11-07 14:08:29.088,Request info,request info,
658,2023-11-07 14:15:50.693,info received,Info received,
658,2023-11-07 14:16:00.693,Check for completeness,check for completeness,
658,2023-11-07 14:31:56.567,Perform checks,perform checks,
658,2023-11-07 14:33:17.421,Make decision,Make decisio,
658,2023-11-07 15:01:21.371,notify reject,botify reject,
658,2023-11-07 15:06:52.880,time out,Time out,
658,2023-11-07 15:07:02.880,EVENT 13 END,eVENT 13 END,
659,2023-11-07 14:22:12.945,Check for completeness,check for completeness,
659,2023-11-07 14:22:12.945,New online application received,new online application received,
659,2023-11-07 14:22:15.189,Request info,request info,
659,2023-11-07 14:39:43.392,info received,Info received,
659,2023-11-07 14:39:53.392,Check for completeness,check for completeness,
659,2023-11-07 14:55:12.197,Perform checks,perform checks,
659,2023-11-07 15:00:48.472,Make decision,Make decisio,
659,2023-11-07 15:01:23.760,notify reject,botify reject,
659,2023-11-07 15:19:03.719,time out,Time out,
659,2023-11-07 15:19:13.719,EVENT 13 END,eVENT 13 END,
66,2023-10-03 13:31:57.918,Check for completeness,check for completeness,
66,2023-10-03 13:31:57.918,New online application received,new online application received,
66,2023-10-03 14:06:38.829,Perform checks,perform checks,
66,2023-10-03 14:17:09.116,Make decision,Make decisio,
66,2023-10-03 14:17:53.447,notify reject,botify reject,
66,2023-10-03 14:29:01.331,time out,Time out,
66,2023-10-03 14:29:11.331,EVENT 13 END,eVENT 13 END,
661,2023-11-07 14:46:17.548,Check for completeness,check for completeness,
661,2023-11-07 14:46:17.548,New online application received,new online application received,
661,2023-11-07 14:48:38.137,Perform checks,perform checks,
661,2023-11-07 14:48:52.172,Make decision,Make decisio,
661,2023-11-07 14:49:34.592,notify reject,botify reject,
661,2023-11-07 15:31:25.257,time out,Time out,
661,2023-11-07 15:31:35.257,EVENT 13 END,eVENT 13 END,
662,2023-11-07 14:48:55.926,Check for completeness,check for completeness,
662,2023-11-07 14:48:55.926,New online application received,new online application received,
662,2023-11-07 14:53:16.148,Request info,request info,
662,2023-11-07 14:54:46.584,info received,Info received,
662,2023-11-07 14:54:56.584,Check for completeness,check for completeness,
662,2023-11-07 15:03:56.246,Request info,request info,
662,2023-11-07 15:10:29.728,info received,Info received,
662,2023-11-07 15:10:39.728,Check for completeness,check for completeness,
662,2023-11-07 15:22:09.893,Perform checks,perform checks,
662,2023-11-07 15:36:23.067,Make decision,Make decisio,
662,2023-11-07 15:39:58.459,notify reject,botify reject,
662,2023-11-07 15:42:59.160,time out,Time out,
662,2023-11-07 15:43:09.160,EVENT 13 END,eVENT 13 END,
663,2023-11-07 15:52:50.900,Check for completeness,check for completeness,
663,2023-11-07 15:52:50.900,New online application received,new online application received,
663,2023-11-07 15:53:06.734,Perform checks,perform checks,
663,2023-11-07 16:06:14.448,Make decision,Make decisio,
663,2023-11-07 16:22:26.779,Notify accept,notify accept,
663,2023-11-07 16:38:04.641,Deliver card,deliver card,
663,2023-11-07 16:45:02.795,EVENT 13 END,eVENT 13 END,
664,2023-11-07 16:06:12.370,Check for completeness,check for completeness,
664,2023-11-07 16:06:12.370,New online application received,new online application received,
664,2023-11-07 16:17:05.900,Request info,request info,
664,2023-11-07 16:44:22.161,info received,Info received,
664,2023-11-07 16:44:32.161,Check for completeness,check for completeness,
664,2023-11-07 16:54:06.406,Perform checks,perform checks,
664,2023-11-07 16:54:44.485,Make decision,Make decisio,
664,2023-11-07 17:16:40.939,notify reject,botify reject,
664,2023-11-07 17:26:41.534,review request received,rview request received,
664,2023-11-07 17:26:51.534,Check for completeness,check for completeness,
664,2023-11-07 18:00:48.955,Request info,request info,
664,2023-11-07 18:08:19.767,info received,Info received,
664,2023-11-07 18:08:29.767,Check for completeness,check for completeness,
664,2023-11-07 18:21:23.567,Request info,request info,
664,2023-11-07 18:24:25.506,info received,Info received,
664,2023-11-07 18:24:35.506,Check for completeness,check for completeness,
664,2023-11-07 18:54:02.884,Request info,request info,
664,2023-11-07 19:40:12.210,info received,Info received,
664,2023-11-07 19:40:22.210,Check for completeness,check for completeness,
664,2023-11-07 19:57:38.426,Request info,request info,
664,2023-11-07 20:02:10.435,info received,Info received,
664,2023-11-07 20:02:20.435,Check for completeness,check for completeness,
664,2023-11-07 20:25:41.514,Request info,request info,
664,2023-11-07 20:34:11.354,info received,Info received,
664,2023-11-07 20:34:21.354,Check for completeness,check for completeness,
664,2023-11-07 20:39:05.335,Perform checks,perform checks,
664,2023-11-07 20:43:51.393,Make decision,Make decisio,
664,2023-11-07 20:48:58.192,Notify accept,notify accept,
664,2023-11-07 20:58:46.701,Deliver card,deliver card,
664,2023-11-07 21:06:45.797,EVENT 13 END,eVENT 13 END,
665,2023-11-07 16:11:21.219,Check for completeness,check for completeness,
665,2023-11-07 16:11:21.219,New online application received,new online application received,
665,2023-11-07 16:39:57.629,Perform checks,perform checks,
665,2023-11-07 16:45:42.096,Make decision,Make decisio,
665,2023-11-07 16:48:06.780,Notify accept,notify accept,
665,2023-11-07 16:56:10.010,Deliver card,deliver card,
665,2023-11-07 16:59:30.087,EVENT 13 END,eVENT 13 END,
666,2023-11-07 16:38:01.439,Check for completeness,check for completeness,
666,2023-11-07 16:38:01.439,New online application received,new online application received,
666,2023-11-07 16:39:17.159,Perform checks,perform checks,
666,2023-11-07 16:41:13.107,Make decision,Make decisio,
666,2023-11-07 16:48:31.361,Notify accept,notify accept,
666,2023-11-07 17:06:11.204,Deliver card,deliver card,
666,2023-11-07 17:16:52.550,EVENT 13 END,eVENT 13 END,
667,2023-11-07 16:58:42.325,Check for completeness,check for completeness,
667,2023-11-07 16:58:42.325,New online application received,new online application received,
667,2023-11-07 17:08:50.149,Request info,request info,
667,2023-11-07 17:27:16.097,info received,Info received,
667,2023-11-07 17:27:26.097,Check for completeness,check for completeness,
667,2023-11-07 17:28:35.908,Perform checks,perform checks,
667,2023-11-07 17:37:03.275,Make decision,Make decisio,
667,2023-11-07 17:41:30.753,Notify accept,notify accept,
667,2023-11-07 17:56:03.890,Deliver card,deliver card,
667,2023-11-07 18:22:48.074,EVENT 13 END,eVENT 13 END,
668,2023-11-07 17:07:30.598,Check for completeness,check for completeness,
668,2023-11-07 17:07:30.598,New online application received,new online application received,
668,2023-11-07 17:13:27.059,Request info,request info,
668,2023-11-07 17:16:38.154,info received,Info received,
668,2023-11-07 17:16:48.154,Check for completeness,check for completeness,
668,2023-11-07 17:17:50.569,Perform checks,perform checks,
668,2023-11-07 17:22:47.343,Make decision,Make decisio,
668,2023-11-07 17:31:33.334,notify reject,botify reject,
668,2023-11-07 17:32:34.930,time out,Time out,
668,2023-11-07 17:32:44.930,EVENT 13 END,eVENT 13 END,
669,2023-11-07 18:08:01.509,Check for completeness,check for completeness,
669,2023-11-07 18:08:01.509,New online application received,new online application received,
669,2023-11-07 18:43:17.463,Perform checks,perform checks,
669,2023-11-07 18:45:40.385,Make decision,Make decisio,
669,2023-11-07 18:50:32.748,notify reject,botify reject,
669,2023-11-07 19:08:16.905,time out,Time out,
669,2023-11-07 19:08:26.905,EVENT 13 END,eVENT 13 END,
67,2023-10-03 15:42:18.428,Check for completeness,check for completeness,
67,2023-10-03 15:42:18.428,New online application received,new online application received,
67,2023-10-03 16:00:10.254,Perform checks,perform checks,
67,2023-10-03 16:00:20.132,Make decision,Make decisio,
67,2023-10-03 16:32:46.454,notify reject,botify reject,
67,2023-10-03 16:38:43.646,time out,Time out,
67,2023-10-03 16:38:53.646,EVENT 13 END,eVENT 13 END,
670,2023-11-07 18:13:02.186,Check for completeness,check for completeness,
670,2023-11-07 18:13:02.186,New online application received,new online application received,
670,2023-11-07 18:34:04.531,Request info,request info,
670,2023-11-07 18:56:08.753,info received,Info received,
670,2023-11-07 18:56:18.753,Check for completeness,check for completeness,
670,2023-11-07 19:01:39.922,Perform checks,perform checks,
670,2023-11-07 19:12:21.538,Make decision,Make decisio,
670,2023-11-07 19:13:07.397,Notify accept,notify accept,
670,2023-11-07 19:17:16.164,Deliver card,deliver card,
670,2023-11-07 19:18:46.477,EVENT 13 END,eVENT 13 END,
673,2023-11-08 00:16:26.244,Check for completeness,check for completeness,
673,2023-11-08 00:16:26.244,New online application received,new online application received,
673,2023-11-08 00:32:31.545,Perform checks,perform checks,
673,2023-11-08 00:35:55.814,Make decision,Make decisio,
673,2023-11-08 00:36:53.741,Notify accept,notify accept,
673,2023-11-08 00:45:12.291,Deliver card,deliver card,
673,2023-11-08 00:50:46.922,EVENT 13 END,eVENT 13 END,
674,2023-11-08 00:28:57.174,Check for completeness,check for completeness,
674,2023-11-08 00:28:57.174,New online application received,new online application received,
674,2023-11-08 00:33:25.727,Request info,request info,
674,2023-11-08 00:36:46.562,info received,Info received,
674,2023-11-08 00:36:56.562,Check for completeness,check for completeness,
674,2023-11-08 00:52:36.728,Perform checks,perform checks,
674,2023-11-08 00:56:25.380,Make decision,Make decisio,
674,2023-11-08 01:11:35.422,notify reject,botify reject,
674,2023-11-08 01:11:52.867,review request received,rview request received,
674,2023-11-08 01:12:02.867,Check for completeness,check for completeness,
674,2023-11-08 01:20:13.516,Perform checks,perform checks,
674,2023-11-08 01:25:18.819,Make decision,Make decisio,
674,2023-11-08 01:27:30.407,Notify accept,notify accept,
674,2023-11-08 01:34:17.310,Deliver card,deliver card,
674,2023-11-08 01:50:30.316,EVENT 13 END,eVENT 13 END,
675,2023-11-08 01:47:01.822,Check for completeness,check for completeness,
675,2023-11-08 01:47:01.822,New online application received,new online application received,
675,2023-11-08 01:51:12.069,Perform checks,perform checks,
675,2023-11-08 01:51:58.817,Make decision,Make decisio,
675,2023-11-08 02:16:38.551,Notify accept,notify accept,
675,2023-11-08 02:39:40.351,Deliver card,deliver card,
675,2023-11-08 02:42:09.473,EVENT 13 END,eVENT 13 END,
677,2023-11-08 05:27:25.187,Check for completeness,check for completeness,
677,2023-11-08 05:27:25.187,New online application received,new online application received,
677,2023-11-08 05:28:55.763,Perform checks,perform checks,
677,2023-11-08 05:38:53.083,Make decision,Make decisio,
677,2023-11-08 05:56:01.102,Notify accept,notify accept,
677,2023-11-08 05:56:01.120,Deliver card,deliver card,
677,2023-11-08 06:08:03.331,EVENT 13 END,eVENT 13 END,
678,2023-11-08 07:49:42.632,Check for completeness,check for completeness,
678,2023-11-08 07:49:42.632,New online application received,new online application received,
678,2023-11-08 08:01:08.764,Request info,request info,
678,2023-11-08 08:12:51.554,info received,Info received,
678,2023-11-08 08:13:01.554,Check for completeness,check for completeness,
678,2023-11-08 08:22:53.990,Request info,request info,
678,2023-11-08 08:25:48.811,info received,Info received,
678,2023-11-08 08:25:58.811,Check for completeness,check for completeness,
678,2023-11-08 08:37:23.936,Request info,request info,
678,2023-11-08 08:45:09.748,info received,Info received,
678,2023-11-08 08:45:19.748,Check for completeness,check for completeness,
678,2023-11-08 09:03:10.732,Perform checks,perform checks,
678,2023-11-08 09:16:26.649,Make decision,Make decisio,
678,2023-11-08 09:20:07.642,Notify accept,notify accept,
678,2023-11-08 09:24:33.938,Deliver card,deliver card,
678,2023-11-08 09:29:16.734,EVENT 13 END,eVENT 13 END,
68,2023-10-03 17:09:00.433,Check for completeness,check for completeness,
68,2023-10-03 17:09:00.433,New online application received,new online application received,
68,2023-10-03 17:14:13.441,Perform checks,perform checks,
68,2023-10-03 17:25:34.642,Make decision,Make decisio,
68,2023-10-03 17:36:37.956,notify reject,botify reject,
68,2023-10-03 17:41:58.791,review request received,rview request received,
68,2023-10-03 17:42:08.791,Check for completeness,check for completeness,
68,2023-10-03 17:52:47.875,Perform checks,perform checks,
68,2023-10-03 18:12:03.898,Make decision,Make decisio,
68,2023-10-03 18:16:06.088,Notify accept,notify accept,
68,2023-10-03 18:26:32.695,Deliver card,deliver card,
68,2023-10-03 18:41:24.791,EVENT 13 END,eVENT 13 END,
680,2023-11-08 10:12:12.180,Check for completeness,check for completeness,
680,2023-11-08 10:12:12.180,New online application received,new online application received,
680,2023-11-08 10:22:14.766,Request info,request info,
680,2023-11-08 11:01:44.291,info received,Info received,
680,2023-11-08 11:01:54.291,Check for completeness,check for completeness,
680,2023-11-08 11:06:00.845,Perform checks,perform checks,
680,2023-11-08 11:07:28.629,Make decision,Make decisio,
680,2023-11-08 11:12:30.379,Notify accept,notify accept,
680,2023-11-08 11:14:28.824,Deliver card,deliver card,
680,2023-11-08 11:40:10.546,EVENT 13 END,eVENT 13 END,
681,2023-11-08 14:17:53.717,Check for completeness,check for completeness,
681,2023-11-08 14:17:53.717,New online application received,new online application received,
681,2023-11-08 14:20:39.885,Request info,request info,
681,2023-11-08 14:28:48.088,info received,Info received,
681,2023-11-08 14:28:58.088,Check for completeness,check for completeness,
681,2023-11-08 14:30:18.768,Request info,request info,
681,2023-11-08 14:47:10.353,info received,Info received,
681,2023-11-08 14:47:20.353,Check for completeness,check for completeness,
681,2023-11-08 14:55:17.670,Perform checks,perform checks,
681,2023-11-08 14:57:55.341,Make decision,Make decisio,
681,2023-11-08 15:09:34.788,notify reject,botify reject,
681,2023-11-08 15:15:00.189,review request received,rview request received,
681,2023-11-08 15:15:10.189,Check for completeness,check for completeness,
681,2023-11-08 15:19:29.101,Perform checks,perform checks,
681,2023-11-08 15:29:54.967,Make decision,Make decisio,
681,2023-11-08 15:39:33.982,Notify accept,notify accept,
681,2023-11-08 15:47:36.627,Deliver card,deliver card,
681,2023-11-08 15:57:38.430,EVENT 13 END,eVENT 13 END,
682,2023-11-08 15:14:58.435,Check for completeness,check for completeness,
682,2023-11-08 15:14:58.435,New online application received,new online application received,
682,2023-11-08 15:26:39.650,Request info,request info,
682,2023-11-08 15:27:57.184,info received,Info received,
682,2023-11-08 15:28:07.184,Check for completeness,check for completeness,
682,2023-11-08 15:29:10.776,Request info,request info,
682,2023-11-08 15:31:44.184,info received,Info received,
682,2023-11-08 15:31:54.184,Check for completeness,check for completeness,
682,2023-11-08 15:34:53.795,Request info,request info,
682,2023-11-08 15:53:24.652,info received,Info received,
682,2023-11-08 15:53:34.652,Check for completeness,check for completeness,
682,2023-11-08 15:57:21.374,Perform checks,perform checks,
682,2023-11-08 16:32:56.498,Make decision,Make decisio,
682,2023-11-08 16:36:34.307,notify reject,botify reject,
682,2023-11-08 16:53:09.738,review request received,rview request received,
682,2023-11-08 16:53:19.738,Check for completeness,check for completeness,
682,2023-11-08 16:57:45.818,Request info,request info,
682,2023-11-08 17:02:59.663,info received,Info received,
682,2023-11-08 17:03:09.663,Check for completeness,check for completeness,
682,2023-11-08 17:20:37.936,Perform checks,perform checks,
682,2023-11-08 17:32:03.043,Make decision,Make decisio,
682,2023-11-08 17:50:50.821,notify reject,botify reject,
682,2023-11-08 18:08:30.601,time out,Time out,
682,2023-11-08 18:08:40.601,EVENT 13 END,eVENT 13 END,
683,2023-11-08 16:11:11.068,Check for completeness,check for completeness,
683,2023-11-08 16:11:11.068,New online application received,new online application received,
683,2023-11-08 16:16:35.606,Request info,request info,
683,2023-11-08 16:18:05.045,info received,Info received,
683,2023-11-08 16:18:15.045,Check for completeness,check for completeness,
683,2023-11-08 16:28:21.550,Perform checks,perform checks,
683,2023-11-08 16:38:22.588,Make decision,Make decisio,
683,2023-11-08 17:21:29.404,Notify accept,notify accept,
683,2023-11-08 17:23:17.460,Deliver card,deliver card,
683,2023-11-08 17:32:29.301,EVENT 13 END,eVENT 13 END,
684,2023-11-08 18:00:45.044,Check for completeness,check for completeness,
684,2023-11-08 18:00:45.044,New online application received,new online application received,
684,2023-11-08 18:08:06.481,Request info,request info,
684,2023-11-08 18:10:00.186,info received,Info received,
684,2023-11-08 18:10:10.186,Check for completeness,check for completeness,
684,2023-11-08 18:15:17.118,Request info,request info,
684,2023-11-08 18:16:02.321,info received,Info received,
684,2023-11-08 18:16:12.321,Check for completeness,check for completeness,
684,2023-11-08 18:25:10.622,Request info,request info,
684,2023-11-08 18:27:31.320,info received,Info received,
684,2023-11-08 18:27:41.320,Check for completeness,check for completeness,
684,2023-11-08 18:45:52.071,Request info,request info,
684,2023-11-08 18:54:52.429,info received,Info received,
684,2023-11-08 18:55:02.429,Check for completeness,check for completeness,
684,2023-11-08 19:09:41.716,Request info,request info,
684,2023-11-08 19:11:51.175,info received,Info received,
684,2023-11-08 19:12:01.175,Check for completeness,check for completeness,
684,2023-11-08 19:15:10.980,Request info,request info,
684,2023-11-08 19:29:56.119,info received,Info received,
684,2023-11-08 19:30:06.119,Check for completeness,check for completeness,
684,2023-11-08 19:31:39.306,Request info,request info,
684,2023-11-08 19:41:44.149,info received,Info received,
684,2023-11-08 19:41:54.149,Check for completeness,check for completeness,
684,2023-11-08 19:47:53.385,Perform checks,perform checks,
684,2023-11-08 19:54:55.905,Make decision,Make decisio,
684,2023-11-08 20:27:28.209,notify reject,botify reject,
684,2023-11-08 20:27:47.937,review request received,rview request received,
684,2023-11-08 20:27:57.937,Check for completeness,check for completeness,
684,2023-11-08 20:45:45.598,Perform checks,perform checks,
684,2023-11-08 20:57:56.444,Make decision,Make decisio,
684,2023-11-08 21:06:53.030,notify reject,botify reject,
684,2023-11-08 21:11:05.631,review request received,rview request received,
684,2023-11-08 21:11:15.631,Check for completeness,check for completeness,
684,2023-11-08 21:21:35.970,Perform checks,perform checks,
684,2023-11-08 21:42:46.249,Make decision,Make decisio,
684,2023-11-08 21:43:56.416,notify reject,botify reject,
684,2023-11-08 21:47:05.829,review request received,rview request received,
684,2023-11-08 21:47:15.829,Check for completeness,check for completeness,
684,2023-11-08 22:16:31.750,Request info,request info,
684,2023-11-08 22:24:57.325,info received,Info received,
684,2023-11-08 22:25:07.325,Check for completeness,check for completeness,
684,2023-11-08 22:25:38.811,Request info,request info,
684,2023-11-08 23:24:44.134,info received,Info received,
684,2023-11-08 23:24:54.134,Check for completeness,check for completeness,
684,2023-11-08 23:41:38.284,Request info,request info,
684,2023-11-08 23:53:59.922,info received,Info received,
684,2023-11-08 23:54:09.922,Check for completeness,check for completeness,
684,2023-11-08 23:56:57.871,Perform checks,perform checks,
684,2023-11-08 23:59:30.783,Make decision,Make decisio,
684,2023-11-09 00:00:45.566,Notify accept,notify accept,
684,2023-11-09 00:01:21.013,Deliver card,deliver card,
684,2023-11-09 00:05:05.827,EVENT 13 END,eVENT 13 END,
685,2023-11-08 18:02:00.723,Check for completeness,check for completeness,
685,2023-11-08 18:02:00.723,New online application received,new online application received,
685,2023-11-08 18:03:41.012,Perform checks,perform checks,
685,2023-11-08 18:04:58.351,Make decision,Make decisio,
685,2023-11-08 18:10:51.728,notify reject,botify reject,
685,2023-11-08 18:15:52.817,review request received,rview request received,
685,2023-11-08 18:16:02.817,Check for completeness,check for completeness,
685,2023-11-08 18:41:32.224,Perform checks,perform checks,
685,2023-11-08 18:51:59.065,Make decision,Make decisio,
685,2023-11-08 18:58:59.913,notify reject,botify reject,
685,2023-11-08 19:10:27.483,review request received,rview request received,
685,2023-11-08 19:10:37.483,Check for completeness,check for completeness,
685,2023-11-08 19:14:09.241,Perform checks,perform checks,
685,2023-11-08 19:15:01.263,Make decision,Make decisio,
685,2023-11-08 19:26:32.619,Notify accept,notify accept,
685,2023-11-08 19:28:42.391,Deliver card,deliver card,
685,2023-11-08 19:35:46.732,EVENT 13 END,eVENT 13 END,
686,2023-11-08 18:15:34.784,Check for completeness,check for completeness,
686,2023-11-08 18:15:34.784,New online application received,new online application received,
686,2023-11-08 18:16:28.518,Perform checks,perform checks,
686,2023-11-08 18:41:26.982,Make decision,Make decisio,
686,2023-11-08 18:46:22.453,Notify accept,notify accept,
686,2023-11-08 18:56:46.873,Deliver card,deliver card,
686,2023-11-08 19:01:11.729,EVENT 13 END,eVENT 13 END,
689,2023-11-08 23:34:52.816,Check for completeness,check for completeness,
689,2023-11-08 23:34:52.816,New online application received,new online application received,
689,2023-11-08 23:43:27.349,Request info,request info,
689,2023-11-08 23:49:12.730,info received,Info received,
689,2023-11-08 23:49:22.730,Check for completeness,check for completeness,
689,2023-11-09 00:25:48.017,Perform checks,perform checks,
689,2023-11-09 00:28:42.102,Make decision,Make decisio,
689,2023-11-09 00:48:41.964,notify reject,botify reject,
689,2023-11-09 00:49:57.975,review request received,rview request received,
689,2023-11-09 00:50:07.975,Check for completeness,check for completeness,
689,2023-11-09 00:56:45.396,Request info,request info,
689,2023-11-09 01:04:15.034,info received,Info received,
689,2023-11-09 01:04:25.034,Check for completeness,check for completeness,
689,2023-11-09 01:22:34.784,Perform checks,perform checks,
689,2023-11-09 01:27:22.706,Make decision,Make decisio,
689,2023-11-09 01:46:20.968,Notify accept,notify accept,
689,2023-11-09 01:47:49.893,Deliver card,deliver card,
689,2023-11-09 01:57:07.069,EVENT 13 END,eVENT 13 END,
69,2023-10-03 18:08:59.269,Check for completeness,check for completeness,
69,2023-10-03 18:08:59.269,New online application received,new online application received,
69,2023-10-03 18:20:22.854,Perform checks,perform checks,
69,2023-10-03 18:26:56.984,Make decision,Make decisio,
69,2023-10-03 18:30:17.155,Notify accept,notify accept,
69,2023-10-03 18:52:52.283,Deliver card,deliver card,
69,2023-10-03 18:59:24.110,EVENT 13 END,eVENT 13 END,
691,2023-11-09 03:59:52.490,Check for completeness,check for completeness,
